,name,trail_id
6624,Clear Lake Trail,6624
6625,Old Sacramento and Capitol Promenade,6625
6626,Boca Townsite Interpretive Trail,6626
6627,West Fork Falls Trail,6627
6628,Snow Mountain from Deafy Glade Trailhead,6628
6629,Carquinez Bridge Walk,6629
6630,Echo Lake to Alpine Meadow,6630
6631,Centennial Trail,6631
6632,Cottonwood Lakes Campground to Mount Langley,6632
6633,Mt. Waterman via Upper West Ridge,6633
6634,Orchard Trail,6634
6635,Village Avenue Trail to La Tuna Peak,6635
6636,Sylvan Park Loop,6636
6637,3 Ponds Trail,6637
6638,Devils Garden Trail,6638
6639,Pacific Crest Trail: Angeles Forest Highway to Soledad Canyon Road,6639
6640,Trestle Loop Trail,6640
6641,Hells Half Acre Trail,6641
6642,Rainy Lake,6642
6643,Peaks View Day Use Area to Old Pinnacles Trailhead,6643
6644,Swift Creek to Mumford Meadow,6644
6645,Bob's Farm Trail,6645
6646,Plum Canyon Trail,6646
6647,The Arrowhead,6647
6648,"Viri O. Norton, Hacienda, English Camp and Randol Trail Loop",6648
6649,Redding Cycling Trails,6649
6650,The Sinks Trail [PRIVATE PROPERTY/CLOSED],6650
6651,"Medicine Lake Volcano, Mount Hoffman - Standard Summit Route",6651
6652,California International Marathon Route,6652
6653,Daggett Wash Trail,6653
6654,Hancock College Trail,6654
6655,Spring Canyon Cycleway,6655
6656,Rocky Point Trail,6656
6657,Westfall Meadows Trail,6657
6658,Black Mountain Trail,6658
6659,Fiddle Creek  Ridge Trail,6659
6660,Ray Morgan Loop,6660
6661,Five Canyons to Stonebrae,6661
6662,"Eastside, Juaquapin, Dyar Spring and Harvey Moore Loop",6662
6663,Log Lake Trail,6663
6664,Cheeseboro Overlook Loop,6664
6665,Merced River High Trail,6665
6666,Porter Trail,6666
6667,Middle Fork Trail,6667
6668,Moraga Steps to Grand View Park,6668
6669,Union Reservoir to Eephant Rock Lake,6669
6670,Coffin Family Trail,6670
6671,Trail Pass to Trail Peak via Pacific Crest Trail,6671
6672,Avenida Moraga Trail,6672
6673,Gunsight Rock and Mount Hood Trail,6673
6674,Lower Emigrant Wilderness Shorter Loop,6674
6675,Ted Williams Loop,6675
6676,Ridge Road Trail,6676
6677,McCorkle Trail to Camp Ohlone Road Loop,6677
6678,La Jolla Valley Loop (CLOSED),6678
6679,"Everyday Circuit- Tuibun, Red Hill, Bayview, and Chochenyo Trails",6679
6680,Whitney Butte Trail,6680
6681,Negropolis Trail,6681
6682,Lower Fishermans Trail,6682
6683,Stough Canyon and Verdugo Mountain Way,6683
6684,Concord to Castro Valley via the Iron Horse Trail and Crow Canyon Rd,6684
6685,Redwood Canyon to Redwood Creek,6685
6686,Colony Mill Trail,6686
6687,Loch Leven to American River,6687
6688,Visitor Center to Bacon Ranch,6688
6689,Rellim Ridge Trail to Mill Creek Loop,6689
6690,Bloogell Road to Molina Creek,6690
6691,Briones Road to Briones Crest Trail Loop,6691
6692,Sunset Trail to Big Laguna Trail Loop,6692
6693,Loon Lake to Spider Lake,6693
6694,Rip Van Winkle Open Space,6694
6695,Sage Trail to Coyote Run Trail Loop,6695
6696,Five Fingers Trail,6696
6697,Canyon Loop Trail,6697
6698,Foot and Walker Pass,6698
6699,Red Mountain,6699
6700,Iron Mountain and Bridge to Nowhere Loop,6700
6701,Hobergs Loop to Vista Point,6701
6702,Santa Barbara Island Loop,6702
6703,Eureka Lake Trail,6703
6704,Mount Whitney via Cottonwood Lakes,6704
6705,Oak Rige Trail,6705
6706,Reggie Dome,6706
6707,Barker Pass to Ward Creek Rd,6707
6708,Simi Arroyo Bikeway,6708
6709,Power Line Trail,6709
6710,Double Money Loop,6710
6711,Mendoza and Coyote Ridge Trail,6711
6712,Bonelli Park Loop,6712
6713,Taft Park Trail,6713
6714,Cloverdale River Park,6714
6715,Lyons Trail,6715
6716,Sugarloaf Hill Ridge Top Trail,6716
6717,Rocky Ridge View Trail,6717
6718,Paradise Trail,6718
6719,Cliff Lake via Dinkey Lakes Trail,6719
6720,Whitewater High Top Canyon,6720
6721,Saddle Rock Trail,6721
6722,Snow Creek Trail to Yosemite Falls Trail via North Dome,6722
6723,Steep Hollow and Los Trancos Trail Loop,6723
6724,Palo Comado China Flats Loop,6724
6725,Corn Springs Road,6725
6726,Aptos Rancho Trail,6726
6727,Du'k Loop Trail,6727
6728,JMT/Piute Canyon to Florence Lake,6728
6729,Turkey Flats Sand Dunes,6729
6730,Maxwell Farms Regional Park,6730
6731,Napa River Ecological Reserve Loop,6731
6732,Spirit Lake,6732
6733,Gower Truck Trail,6733
6734,"Trail1, Trail 72, and Trail 31 Loop",6734
6735,Canyon Creek Trail,6735
6736,Ahwingha Trail,6736
6737,Big Break Trail via E. Cypress Road,6737
6738,The Wetlands of Long Tule Point,6738
6739,Deep Gulch and English Camp Trail Loop,6739
6740,Morgan Pass,6740
6741,Manuel Peak Trail,6741
6742,General Creek,6742
6743,Duck Lake Loop,6743
6744,Las Virgines Lower Loop,6744
6745,Bow Willow Canyon Trail,6745
6746,East Las Virgenes Canyon Trail Loop,6746
6747,San Ramon Valley Iron Horse Trail: Danville to Pine Valley Road,6747
6748,Briceburg/ Bull Creek Road Trail,6748
6749,Mary E Grogan Grove Trail,6749
6750,Lower Willows Trail,6750
6751,John McLaren Park Loop,6751
6752,"Bane Canyon Road, Upper Aliso Canyon Trail, and Sidewinder Trail Loop",6752
6753,Alpine Lake to Emigrant Pass to  Osborne Ridge,6753
6754,Taft Point Via Four Mile Trail,6754
6755,Lake Earl Coastal Lagoon Trail,6755
6756,Black Mountain East Rim Trail to Miner’s Ridge,6756
6757,Humber Park to Ranger Station Loop,6757
6758,Marys and West Coast Canyon Trail to Edison Road Loop,6758
6759,Last Chance Canyon Drive,6759
6760,Black Canyon,6760
6761,Lightning Ridge Nature Trail,6761
6762,Manzana Trail to Manzana Schoolhouse,6762
6763,Register Ridge to Mount San Antonio,6763
6764,"Zinfandel Trail, Canyon Trail, and Mount Eden Trail",6764
6765,Malaga Lunada Vista Loop,6765
6766,"Morgan Creek, Jeramiah, Highland, Morgan Ridge Loop",6766
6767,Indian Pass,6767
6768,Overlook Trail,6768
6769,Moro Ridge Spur to Moro Ridge Road,6769
6770,Berryessa North End Trail,6770
6771,Suncrest Truck Trail [PRIVATE],6771
6772,River Village Loop,6772
6773,Old South Kelsey Trail,6773
6774,Virgin Creek,6774
6775,Sisar Canyon/Red Reef Trail,6775
6776,Rainbow Lake Loop,6776
6777,"East Ridge, and Canyon Loop",6777
6778,Salt Point Campground Coast Loop,6778
6779,Drakes Point aka Old Rocky,6779
6780,Columbia Ditch,6780
6781,Hot Springs Canyon Trail,6781
6782,Skidoo Road,6782
6783,"Tapie, Found and Lost Lakes Trail",6783
6784,Tolowa Dunes Single Tracks,6784
6785,Mount Chemise Vista Point Hike,6785
6786,Emigrant Canyon,6786
6787,Upper Miocene Canal [PRIVATE PROPERTY],6787
6788,Pickel Meadow,6788
6789,Verdi Peak 4x4 Road,6789
6790,North Wilderness Trail to Twin Knolls,6790
6791,Onion Valley to Horseshoe Meadows,6791
6792,Grizzly Island Road,6792
6793,Shasta/Sendero Loop,6793
6794,Shuteye Peak from Central Camp / Road  274,6794
6795,Broken Hill Trail [CLOSED],6795
6796,Kings Range to Chemise Peak,6796
6797,Oak Glen Conservancy to Wildwood State Park,6797
6798,Clyma Trail To Highland Ridge Trail Loop,6798
6799,Hasley Canyon Trail,6799
6800,Bourne Trail,6800
6801,Canada Road Trail,6801
6802,Mammoth Peak,6802
6803,Tamarack Flat to Yosemite Valley,6803
6804,Ocotillo Ridge Mecca Hills Wilderness,6804
6805,Big Bend Trail Loop,6805
6806,Tall Trees Access Road,6806
6807,Rattlesnake Island,6807
6808,South Shore Drive,6808
6809,Santa Ynez Trail to Santa Ynez Canyon,6809
6810,6 Mile Trail to West Ridge Trail,6810
6811,Buena Vista Trail to Virl O Norton Trail Loop,6811
6812,Wills-Rice Loop Trail,6812
6813,McMenemy Trail,6813
6814,Arroyo Nature Walk,6814
6815,Panther Peaks,6815
6816,"The Big ""C"" Trail [CLOSED]",6816
6817,Live Oak to Buckeye and Quail Loop,6817
6818,Cone Peak Loop via Highway 1,6818
6819,Chorro Grande Trail,6819
6820,Tsoutsgish Trail to Dap Loop Trail,6820
6821,Queenstone Fire Road,6821
6822,Mount Marie Louise Trail,6822
6823,Mount El Sombroso via Priest Rock Trail,6823
6824,Yahi Trail to Live Oak to Upper Trail,6824
6825,Octopus Trees Trail,6825
6826,East Peak to West Point,6826
6827,Abalone Point Trail,6827
6828,Las Virgenes Canyon Edge,6828
6829,Manzana Trail To Potrero Camp,6829
6830,La Tuna Canyon Trail to Verdugo Crest Trail Loop,6830
6831,Coyote Canyon Trail to Hacienda Trail Loop,6831
6832,Vista Peak and Garin Woods Loop,6832
6833,Lake Trail,6833
6834,Morena Butte and Road Loop,6834
6835,Grizzly Flat South and Grizzly Flat North Loop,6835
6836,Hudeman Slough Nature Trail,6836
6837,Meadow Trail,6837
6838,Silver Lake to Lake Catherine via North Glacier Pass,6838
6839,Sunol Wilderness to Ohlone College,6839
6840,Bluff Trail to Fisk Mill Cove,6840
6841,Cruickshank Trail and Salmon Creek,6841
6842,Aspen Valley Trail,6842
6843,Emma McCray Trail to U-Con Trail,6843
6844,Bull Valley Trail to the Carquinez Bridge,6844
6845,Darlingtonia Trail,6845
6846,Stampede Reservoir Overlook,6846
6847,Hamilton Truck Trail,6847
6848,San Bernardino Peak via Momyer Creek Trail,6848
6849,Elliott Peak via Western Plateau Trail,6849
6850,Hotel Trail to Toyon Trail,6850
6851,Bommer Ridge to Laguna Ridge to Big Bend Loop,6851
6852,"East Ridge, Phillips, Eucalyptus and Stream Trail Loop",6852
6853,Round Lake Trail to Crooked Lake Trail and Lindsey Lake Trail,6853
6854,Potrero John Trail,6854
6855,Paradise Royale Mountain Bike Trail,6855
6856,Thundersky Park Loop,6856
6857,"Old Sage Road, Edgewood and Serpentine Trail Loop",6857
6858,Cowboy Loop Trail,6858
6859,Stetson Ranch Park Hike,6859
6860,Mount San Antonio via Pacific Crest Trail and North Backbone Trail,6860
6861,Loma Prieta Grade and Big Stump Gap to Sand Point Overlook and West Ridge Trail,6861
6862,Riggs Canyon Loop,6862
6863,Graveyard of the Giants Loop,6863
6864,Manzana Creek and Eastern Hurricane Deck Loop,6864
6865,Oakridge Trail,6865
6866,Los Pinos Peak via West Horesthief and Trabuco Trail,6866
6867,Sierra Road Loop,6867
6868,"Mirror Lake, Valley Loop Trail",6868
6869,Soldier Creek via Pinyon Trail,6869
6870,Modjeska & Santiago Peaks via Skyline Trail & Indian Truck Trail,6870
6871,Olympia Watershed Trails,6871
6872,Zabriskie Point and Gower Gulch Path Loop,6872
6873,Lower Orr Creek Loop Trail,6873
6874,Hidden Valley Park,6874
6875,Windes Nature Trail and Pacifica Loop [CLOSED],6875
6876,Fairfield Ranch Trail,6876
6877,Deer Cove To Cedar Grove,6877
6878,Gellert Park Loop,6878
6879,"Stewartville, Ridge, Contra Loma, North Portal and Old Homestead Loop",6879
6880,Grouse Creek,6880
6881,CA Coastal Trail: Kellog Road to Point Saint George,6881
6882,Donohue Pass via Rush Creek and John Muir Trail,6882
6883,"Earl Moser, Madrone, Rhus, Iris, Coffeeberry, Pine, Sage Loop",6883
6884,Three Mile Trail Loop,6884
6885,Pilot Knob Hill Loop,6885
6886,Big Pines Nature Trail,6886
6887,Sisson Meadow Trail Loop,6887
6888,Dorn Nature Trail,6888
6889,White Wolf to Smith Meadow Trail,6889
6890,Mount Barnabe Loop,6890
6891,Bayview and Eagle Lake Trail Loop,6891
6892,"Lake Mary, Duck Lake, Purple Lake, and Ram Lake Loop",6892
6893,Grieg-French-Bell Grove Loop,6893
6894,Travelers Peak,6894
6895,Oak Grove Loop,6895
6896,South Bay Bike Trail via Dockweiler Beach,6896
6897,Mural Mile,6897
6898,Hancock Lake from Sawyers Bar,6898
6899,East Shore and Ridgeline Loop,6899
6900,Sage Trail to Boulder Loop Trail,6900
6901,California Riding & Hiking Trail,6901
6902,Upper Highland Lake Loop,6902
6903,Annies Canyon Trail (Closed),6903
6904,Rock Spring Trail to Benstein Trail Loop,6904
6905,Paynes Lake via Pacific Crest Trail,6905
6906,Bear Canyon Trail via Coldbrook,6906
6907,Sea Otter Mountain Bike Loop,6907
6908,The Farm Trail,6908
6909,Outer Loop Trail,6909
6910,Reds Meadow to Horseshoe Lake,6910
6911,Saddler Skyline Trail,6911
6912,Mill Creek Campground Nature Trail,6912
6913,Lynnmere Trail Loop,6913
6914,Don Lorenzi Park Loop,6914
6915,South Fork of the Tuolumne Trail,6915
6916,Pride Rock,6916
6917,Fox Canyon Trail,6917
6918,White Park,6918
6919,Walker Canyon Trail,6919
6920,Hetch Hetchy Bike Path,6920
6921,"Morning Sun, Alta, Bobcat and Miwok Trails",6921
6922,Mather Ranger Station to Smith Meadow Trail,6922
6923,"Reds Meadow to Gladus Lake, Rosalie Lake, Shadow Lake, Garnet Lake, Thousand Islands Lake",6923
6924,Miner's Ridge Short Loop Trail [CLOSED],6924
6925,Toyon Trail and Fire Road Loop,6925
6926,Baltimore Canyon To Corte Madera Trail,6926
6927,Thompson Peak Trail,6927
6928,Echo Ridge & Echo Peaks,6928
6929,Carmichael Trail,6929
6930,Anastasia & Bear Trap Canyons,6930
6931,Peters Canyon and East Ridge View Trail Loop,6931
6932,Santiago Peak & Trabuco Peak Loop,6932
6933,Skyline to Alambique Loop,6933
6934,Brophy Canyon to Bear Creek Trail,6934
6935,Yosemite Creek Trail to Yosemite Creek Campground,6935
6936,Halls Valley Trail to Yerba Buena Trail,6936
6937,Lake Skinner Short Hike,6937
6938,Monteverde Trail,6938
6939,Fern Canyon Trail,6939
6940,Ubehebe Lead Mine,6940
6941,Wetland Boardwalk,6941
6942,Brandon Gulch via Riley Ridge Rd and Little Lake Sherwood Trail,6942
6943,Fair Oaks Trail,6943
6944,Indian Joe Creek Trail to Canyon View Trail,6944
6945,Hilltop Trail Head to Sundial Bridge,6945
6946,North Peak via Mount Olympia,6946
6947,"Tres Sendas, French and West Ridge Trail Loop",6947
6948,Buggy Trail,6948
6949,Owens Valley Trail to Wilfred Canyon,6949
6950,Red Peak Stock Trail to Lake Schmidell,6950
6951,Wild Horse Trail Loop,6951
6952,Indian Hill,6952
6953,Springhill to Lafayette Ridge to Mariposa to Russel Peak to Buckeye Ranch Trails,6953
6954,Two Trees Trail [PRIVATE PROPERTY],6954
6955,Flag Hill [PRIVATE PROPERTY],6955
6956,Herd Peak Trail,6956
6957,"Twin Gates Loop: Meadown Trail, Felix the Cat, Pipe Dream, Geoffs Trail",6957
6958,Canyon Trail/Vietnam Vets Memorial Trail Loop,6958
6959,El Toro Trail [PRIVATE PROPERTY],6959
6960,Yellow Butte,6960
6961,Soda Springs Road from Alma Bridge Road,6961
6962,Downtown Redding - Historical Route,6962
6963,Mount Diablo via Wall Point Road and Summit Trail,6963
6964,Hatton Loop Trail,6964
6965,George Lake Trail,6965
6966,"Bommer Canyon, West Fork, Bommer Ridge, Hogback Ridge Loop",6966
6967,Pomo Canyon Trail to Red Hill,6967
6968,Valley Glen Drainage Pond,6968
6969,Pratt Trail,6969
6970,Pinon Mesa via Hummingbird Spring Trail,6970
6971,Tuolumne Meadows to Vogelsang Pass,6971
6972,Delta de Anza Regional Trail: Antioch to Oakley,6972
6973,Allens Trail,6973
6974,Morgan Territory to Oyster Point,6974
6975,Lake Eleanor to Laurel Lake,6975
6976,Price Historical Park Trail,6976
6977,Wrights Lake Campground to Lower Twin Lake,6977
6978,Lake Earl Wildlife Area Cadra Loop Trail,6978
6979,Hollow Run Trail,6979
6980,Pine Mountain Trail,6980
6981,Lockwood Valley Road to Fishbowls Campground,6981
6982,Cuesta Trail to Elderberry Loop,6982
6983,Lake Del Valle Paddle,6983
6984,Diamond Spring Trail,6984
6985,White Slough Long Loop,6985
6986,Highland Lakes Upper Campground to Arnot Creek,6986
6987,Old Orchard Loop,6987
6988,Castro Crest: Upper Solstice Canyon to Mesa Peak,6988
6989,Arastradero Creek and Acorn Trail Loop,6989
6990,John Muir Trail from Reds Meadow to Piute Pass,6990
6991,Elsa Rupp Nature Trail,6991
6992,White Sage Trail,6992
6993,Deal Trail Loop,6993
6994,Equestrian Center Loop,6994
6995,"Ranch Overlook, Old Boney and Hidden Valley Overlook Trail",6995
6996,Hacienda Trail to Buena Vista Trail,6996
6997,Etna Summit to Bingham Lake,6997
6998,Keiser Trail,6998
6999,Santiago Peak,6999
7000,Falls Trail and Middle Trail,7000
7001,"Devil's Slide Trail, Willow Creek Trail, and San Jacinto Peak Loop",7001
7002,Blitmore Trail,7002
7003,Munch Canyon,7003
7004,Tolowa Dunes Kellogg Loop Trail,7004
7005,The Bombsite Trail #1118,7005
7006,West Ridge Trail and West Ravine Trail Loop,7006
7007,Landfill Loop,7007
7008,Luiseno Park,7008
7009,Carrizo Creek and Lower Left Fork,7009
7010,Tolowa Dunes to Mouth of Smith River,7010
7011,Red Mailbox and Long Meadow Loop,7011
7012,Tioga Pass Road to Yosemite Valley,7012
7013,Elephant Seal Cove Trail,7013
7014,South Fork,7014
7015,City Park Trail,7015
7016,Upper Orr Creek Loop Trail,7016
7017,Onemile Lake Trail,7017
7018,Milk Ranch Meadow via Tyrone Meadows Trail,7018
7019,Torrey Pines Beach and Broken Hill Loop,7019
7020,Chilnualna Falls Extended Loop,7020
7021,Juniper Campground To Moses Rock,7021
7022,Rhododendron Trail to CREA Trail,7022
7023,Granite Park Loop,7023
7024,Stoney Gultch Trailhead to Mule Mountain Summit,7024
7025,Fleischmann Trail,7025
7026,Bolinas to Limantour,7026
7027,Hendy Woods Grand Tour Loop,7027
7028,McMurry Meadows Loop,7028
7029,Hidden Valley Drive,7029
7030,South Yuba River Day Hike,7030
7031,Gateway Trails: Foundation Trail,7031
7032,Vellano Loop South,7032
7033,Skyline Trail,7033
7034,The Hook,7034
7035,Vail Lake Trail [CLOSED],7035
7036,McKegney Field Loop,7036
7037,Sawmill Creek Trail,7037
7038,"Deep Gulch, Mine Hill, Capehorn Pass and Hacienda Trail Loop",7038
7039,Cattail Cove Perimeter Loop,7039
7040,Buckhorn Trail,7040
7041,"Eagle View, Vista Grande, High Valley and Indian Joe Creek Loop",7041
7042,Upper Truckee River Loop,7042
7043,East Pond Trail to River Trail Loop,7043
7044,Volvon and Condor Trail Loop,7044
7045,Lower Devil's Peak via Pacific Crest Trail,7045
7046,Grizzly Trail Short Loop,7046
7047,"Creek Crossing, East Ridge, Coyote Run, Diamondback and Sage Trail Loop",7047
7048,Torote Canyon Trail,7048
7049,"Mt. Baden-Powell, Mt. Burnham, Throop Peak & S. Mt. Hawkins",7049
7050,Santa Ana River Trail Shuttle Ride,7050
7051,Summit Rock Loop and Skyline Trail,7051
7052,Badenaugh Trail,7052
7053,Monte Toyon Vista Loop via Aptos Rancho Trail,7053
7054,Cow Flat Road 28S09 to Lucas Creek,7054
7055,Cascade Peak to Burnt Tree to Pam's Blue Ridge Trail,7055
7056,Tuolumne Meadows - PCT/Lyell Creek to Silver Lake,7056
7057,Coral Ridge Trail,7057
7058,Hiram Meadow Via Highland Lakes Trail,7058
7059,Stump Beach Trail,7059
7060,Lake Ranch Trail to John Nicholas Trail,7060
7061,Sonoma Valley Regional Park Trail [CLOSED],7061
7062,Upper Indian Creek Trail,7062
7063,Twin Rocks 4X4 Trail,7063
7064,Herb Grench Trail,7064
7065,Hollow Tree Trail to Basin Trail Loop,7065
7066,Bessie Canyon Trail,7066
7067,Hillcrest Boulders: Short Loop,7067
7068,Mesquite Trail Loop,7068
7069,"Devils Postpile, 1000 Island Lake, Agnew Meadows",7069
7070,Potrero Ridge Trail,7070
7071,"Bon Tempe and Alpine Lakes via Sunny Side, Pine Point, Coller, Lower Northside, and Kent Trail",7071
7072,Iva Bell Hot Springs and Lost Keys Lakes,7072
7073,Creekside Nature Trail,7073
7074,Robert H. Meyer Beach Trail,7074
7075,Jack Gunn Maltese Peak Trail,7075
7076,Edison Trail,7076
7077,Bears Highway Trail,7077
7078,Saddleback Mountain Summit Trail,7078
7079,Point Sierra Nevada Trail,7079
7080,Matt Davis Trail and Rock Spring Trail Loop,7080
7081,Cheeseboro Canyon to Palo Comado Canyon Loop,7081
7082,Government Peak Trail,7082
7083,Sinbad Creek Trail to North Ridge Trail to Toyon Trail Loop,7083
7084,Lower Church Creek to Tassajara Zen Center,7084
7085,Ridge Trail and South Fori Trail Loop,7085
7086,Red Meadow Resort to Lower Falls,7086
7087,Concord to Dublin via Iron Horse Trail,7087
7088,Superstitions to Lazy Lizard,7088
7089,Haypress Flat Trail,7089
7090,"Harvey Bear, Coyote Ridge, Savannah and Willow Springs Trail Loop",7090
7091,Ranch Trail,7091
7092,"Fort Ord MTB Loop- Trail 25, 36, 42, 56, 68, 94, 96, 41",7092
7093,Rocky Ridge Loop to Sycamore Trail,7093
7094,River Trail,7094
7095,Audrey Stanley Grove Trail,7095
7096,Elysian Park,7096
7097,Chino Hills Community Park Loop,7097
7098,Last Chance Trail,7098
7099,Honey Springs Trail to Hollenbeck Canyon Loop,7099
7100,Antioch Regional Shoreline,7100
7101,"East Ridge, Shadowbrook, and Sequoia Trail Loop",7101
7102,Zinfandel Trail to Lookout Trail and Vista Loop to Maisie's Peak,7102
7103,Beast Trail,7103
7104,Dowdy Ranch Burra Burra Peak County Line Road Tie Down Trail Loop,7104
7105,Douglass Stairs to Kite Hill,7105
7106,"Bommer Ridge, Old Emerald and Emerald Canyon Road Loop",7106
7107,Jackass Canyon from Finley Road,7107
7108,Old Logging Road - Fern Canyon Loop,7108
7109,Prarie Ridge Trail,7109
7110,Mineral Springs to Lake Anza and Wildcat Gorge Trail,7110
7111,Visitor Center to Peaks View Day Use Area,7111
7112,Tiptoe Falls via Iverson Trail,7112
7113,William Heise Self Guided Nature Trail,7113
7114,Frank Bogert to Wildhorse,7114
7115,Grassy Hollow to 4N56 Loop via PCT,7115
7116,Black Mountain,7116
7117,Oak Springs Trail (CLOSED),7117
7118,Woodcutters Trail to Chinquapin Trail to Eucalyptus Loop,7118
7119,Raker Peak Loop,7119
7120,Horseshoe Meadow Trailhead to Onion Valley Trailhead,7120
7121,Butcher Slough Log Pond,7121
7122,Matilija Creek Trail [CLOSED],7122
7123,Monte Arido Trail,7123
7124,Billys Peak Lookout,7124
7125,Cascade Creek from Tamarack Campground Trail,7125
7126,Visitor Contact Station to Vista Point,7126
7127,Scott Peak from Rawhide,7127
7128,Table Mountain Trail Loop via Charcoal and Table Mountain Fire Roads,7128
7129,Harper Canyon Loop,7129
7130,Nyra to Fish Camp,7130
7131,Parkfield Grade Road,7131
7132,Sierra Peak (CLOSED),7132
7133,Topatopa Bluff Trail,7133
7134,Oakzanita Springs Campground,7134
7135,Scripps Coastal Reserve Biodiversity Trail,7135
7136,Clark's Grade to 2N08,7136
7137,"Warren Richardson, Two Quarry Trail, Marsh Trail, and Canyon Trail Loop",7137
7138,Old Overland Stage Route,7138
7139,Jakey Lake Trail,7139
7140,Manzanita Mountain Trail,7140
7141,Yucca Trail,7141
7142,Mount Sally Trail,7142
7143,"Baldwin, Enchanted, Wilder Ridge, Twin Oaks, Eucalyptus Loop",7143
7144,Durham Bike Path,7144
7145,Sharky Grade to Pepper Tree Loop,7145
7146,Glendora Ridge Motorway,7146
7147,D-Cups and Woodcutters Loop,7147
7148,Sunset Trail,7148
7149,Lower Centennial Flat,7149
7150,Alder Basin Trail,7150
7151,Cholla Trail to Lynx Trail,7151
7152,Oakmont Trail Loop,7152
7153,Canyon and Moore Trail Loop via Deer Park Fire Road,7153
7154,Devils Punchbowl to Wrightwood via PCT,7154
7155,Point Saint George,7155
7156,Cable Trail,7156
7157,Buttercup Hill Trail and South Spur,7157
7158,Japacha Fire Road to Arroyo Seco Trail Loop,7158
7159,Convict Lake to Lake Genevive,7159
7160,San Pablo Ridge Loop via Clark Boas Trail,7160
7161,"Mitchell Canyon, Juniper Trail, Summit, Prospector's Gap, Falls Trail, Donner Canyon",7161
7162,Cerro San Luis Obispo Trail [CLOSED],7162
7163,Placerita Ridge Trail,7163
7164,Canyon Overlook Trail to Wildwood Canyon Trail Loop,7164
7165,Pinyon Mountain Trail,7165
7166,Tolowa Sweet Potato Creek Trail,7166
7167,Highland Trail to Forni Lake,7167
7168,Butcher Ranch (Gate 123),7168
7169,Veterans Park Loop,7169
7170,Shadow Lake Trail,7170
7171,Slinkard Valley,7171
7172,Rockfront Trail,7172
7173,Chitactac Adams Heritage County Park,7173
7174,Ripley’s Run and Ted's Trail,7174
7175,Grove Trail,7175
7176,Pleasant Valley To El Dorado Mine and Pinto Basin,7176
7177,Stony Creek Trail,7177
7178,"New Almaden, Randol, Santa Isabel and Hacienda Trail Loop",7178
7179,Hatton to Hiouchi to Mill Creek Trail,7179
7180,Mule Loop,7180
7181,Gene Marshall-Piedra Blanca National Recreation Trail (CLOSED),7181
7182,Figure Eight Loop,7182
7183,Jubilee Mountain,7183
7184,Stetson Ranch Extended Loop,7184
7185,Garnet Hill,7185
7186,Addie Johnson Trail,7186
7187,Doubletree Trail,7187
7188,Rice Ranch Dog Park Orcutt Hill Loop,7188
7189,Vista Trail 10 to Janes Creek Trail to California Trsil,7189
7190,Verbena Loop Trail,7190
7191,Soquel Demonstration Forest Corral Road,7191
7192,Cadra Point Trail to Penninsula Trail,7192
7193,Corrals MTB Loop,7193
7194,Wall Point to Rock City,7194
7195,Frog Lake,7195
7196,Tanbark and Pig Ridge Cutoff Loop,7196
7197,Scott's Lake via Scott’s Lake Luther Connector,7197
7198,Inyo Craters to the Meadow,7198
7199,The Sisters,7199
7200,Burstarse Falls via PCT from Dog Trailhead,7200
7201,Black Hills and Valley View Trail,7201
7202,B-17C Crash Site Loop Trail,7202
7203,Faulkner County Park Ridge Trail,7203
7204,East Bay Skyline National Trail,7204
7205,Pacheco Ridge and Creek from Dowdy Ranch,7205
7206,Wilder Ranch Downhill: Eucalyptus to Twin Oaks,7206
7207,Blue Jay Canyon Nature Trail [PRIVATE PROPERTY],7207
7208,Jar Trail [PRIVATE PROPERTY/CLOSED],7208
7209,Lutguk Trail,7209
7210,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,7210
7211,Windy Ridge to Indian Fire Road,7211
7212,Loon Lake Trail to Brown Mountain,7212
7213,Wright Mountain From Manker Flat,7213
7214,Murken Bench Trail,7214
7215,River Bluff Trail,7215
7216,Sunset Peak Motorway,7216
7217,Vellano Loop North,7217
7218,Pomo Canyon and Red Hill Loop,7218
7219,The Cliffie Stone Trail,7219
7220,Loon Lake Trail from FS Road 36,7220
7221,Pantera Park Trail,7221
7222,Peaks View Day Use Area to Bear Gulch Day Use Area Trail,7222
7223,"Morgan Territory, Highland, Jeremiah, Sulphur Loop",7223
7224,Faulkner County Park Nature Discovery Trail,7224
7225,Euclid Avenue Bridle Path,7225
7226,The Pinnacle (CLOSED),7226
7227,Mount Wilson Road and Upper Winter Creek Trail,7227
7228,Placerita Nature Center Loop,7228
7229,Canyon Road to Trails Cafe via Griffith Observatory,7229
7230,White Wolf to Aspen Valley Trail,7230
7231,Sherman Island,7231
7232,Aniso Trail from El Capitan State Beach to Refugio State Beach [CLOSED],7232
7233,Rose Canyon Trail,7233
7234,Discovery Bay Levee Trail,7234
7235,Lion Canyon Trail to Hines Peak,7235
7236,Manzanita Creek Trail to Dabney Cabin,7236
7237,Phoenix Lake to Mountt Baldy to Shave Grade Road Loop,7237
7238,Main Trail to Lower Beacon Trail,7238
7239,"Fossil Hill, Ginder Gap, Ridge Top to Summit Ridge Trail",7239
7240,"Happy Isles, Vernall Falls, Half Dome, Tenaya Lake, and Mirror Lakes Loop",7240
7241,Lake Eleanor Hike,7241
